alert_id,source_system,source_alert_id,alert_name,severity,severity_label,status,customer_name,device_name,host,alert_category,is_duplicate,is_resolution,fingerprint,incident_id,occurred_at,ingested_at,description,quantitative_data,extra_data,bronze_id,host_state,host_country,duplicate_count
890e2dd0-b048-4dce-a092-8f41554161c8,ctgan,3d69b01013fd435398fa8a5afcc5e13e,VPN remote gateway is Lost,4,Warning,warning,Synthetic Corp,SyntheticDevice,SyntheticHost,synthetic,True,False,8c55661558d51ee96ecac940f0158f6bec045075130248242fb1f45ffd3d81a1,,2026-03-14 10:32:42.940325+00:00,2026-03-14 20:09:40.667762+00:00,Rogue AP detected,{},"{'is_synthetic': True, 'original_payload': {'date': '2026-03-14T10:32:42.940325Z', 'host': '', 'link': '', 'check': 'Rogue AP detected', 'sentAt': '', 'status': 'warning', 'alertId': '3d69b01013fd435398fa8a5afcc5e13e', 'app_key': '', 'subject': 'You have a new alert!', 'version': '', 'entityId': '9a369d91-be8e-4df4-b8df-9fe09bb3be61', 'alertName': 'VPN remote gateway is Lost', 'alertType': 'Rogue AP detected', 'companyId': '', 'deviceMac': '', 'networkId': '', 'alertLevel': 'warning', 'deviceName': '', 'entityName': '', 'entityType': '', 'occurredAt': '', 'alertStatus': -0.8953947336679671, 'alertTypeId': '', 'companyName': '', 'deviceModel': '', 'networkName': ' JB Seattle', 'deviceSerial': '', 'sharedSecret': '', 'alertSeverity': -1.1466744500073893, 'correlationId': '', 'organizationId': '607985949695019864', 'alertDescription': '', 'organizationName': '', 'alertStatusString': '', 'alertSeverityString': 'Warning'}}",887,Central Denmark,Denmark,1
2e7d58f4-1051-4cb7-b526-0016e4c64cb5,ncentral,390950580,CPU,1,Failed,Failed,Wedgewood Pharmacy,AmesUtility,10.0.4.6,server,False,False,5470ad647dd659fe9b397f35204089461b07f6d1e6afb0c728a83117bea43d7e,,2026-03-14 10:59:23+00:00,2026-03-14 19:59:39.080683+00:00,"CPU Usage: 97.00 %
Top Process 1: MsMpEng
Top Process 2: SentinelAgent
CPU Usage for Process 1: 36.00 %",{'raw_quantitative_state': 'CPU Usage: 97.00 %\nTop Process 1: MsMpEng\nTop Process 2: SentinelAgent\nCPU Usage for Process 1: 36.00 %'},"{'new_state': 'Failed', 'old_state': 'Normal', 'probe_uri': '10.0.4.6', 'task_ident': '', 'trigger_id': '390950580', 'service_org': 'DYOPATH', 'ncentral_uri': 'ncod524.n-able.com'}",391,East Region,Singapore,1
b0424443-8c78-494e-b536-912db954da04,ctgan,a4ca4477ec514a12b1ddaaead65549d4,Access Point Offline,4,Critical,Triggered,Hanover Company Azure,JB-CLACKAMAS-FW,JB-SEATTLE-FW,service,False,False,e7982fb010a3f0fc1457494acf7c2a7172edc43448324fa11dedd742d62d3623,,2025-06-24 04:41:19.825901+00:00,2026-03-14 20:09:40.667762+00:00,This network element has gone offline   Ubiquiti U6+,{},"{'is_synthetic': True, 'original_payload': {'date': '2025-06-24T04:41:19.825901Z', 'host': 'JB-SEATTLE-FW', 'link': 'https://auvik.example.com/alert/1707ecfc8e594bae9fcb17b7927906c3/summary', 'check': 'Uplink status changed', 'sentAt': '2026-03-14T10:53:52.706266Z', 'status': '', 'alertId': 'a4ca4477ec514a12b1ddaaead65549d4', 'app_key': '', 'subject': 'You have a new alert!', 'version': '', 'entityId': '9a33c53a-432c-4d9e-9a92-6cc238c60f12', 'alertName': 'Access Point Offline', 'alertType': 'VPN connectivity changed', 'companyId': '748793047432794877', 'deviceMac': '', 'networkId': 'L_607985949695032811', 'alertLevel': 'warning', 'deviceName': 'JB-CLACKAMAS-FW', 'entityName': '', 'entityType': 'service', 'occurredAt': '2026-03-14T10:29:19.823929Z', 'alertStatus': -0.02755755471321373, 'alertTypeId': '', 'companyName': 'Hanover Company Azure', 'deviceModel': 'MX85', 'networkName': '', 'deviceSerial': 'Q2YN-US2S-2S5N', 'sharedSecret': '', 'alertSeverity': -1.1360049402185584, 'correlationId': '726271b413e2493da5fa0a3eedf1f543', 'organizationId': '652458996015301466', 'alertDescription': 'This network element has gone offline   Ubiquiti U6+', 'organizationName': '', 'alertStatusString': '', 'alertSeverityString': 'Critical'}}",888,Jalisco,Mexico,1
06e8b446-843b-4583-8b0e-5968ff64a625,ctgan,97a6a7f541fa44059d01cdb22411318f,Network Element Offline,4,Emergency,warning,HVP SLHV Data Center,JB-SEATTLE-FW,JB-SEATTLE-FW,device,False,False,8c55661558d51ee96ecac940f0158f6bec045075130248242fb1f45ffd3d81a1,,2025-11-10 12:43:59.719002+00:00,2026-03-14 20:09:40.667762+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'is_synthetic': True, 'original_payload': {'date': '2025-11-10T12:43:59.719002Z', 'host': '', 'link': 'https://auvik.example.com/alert/8cfdd82daadb4bb0904e327c64899795/summary', 'check': 'Client IP conflict detected', 'sentAt': '2026-03-14T10:31:08.767334Z', 'status': 'warning', 'alertId': '97a6a7f541fa44059d01cdb22411318f', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': 'You have a new alert!', 'version': '0.1', 'entityId': 'd38febbc-72d5-4079-8ab7-485d04ab31d3', 'alertName': 'Network Element Offline', 'alertType': 'VPN connectivity changed', 'companyId': '', 'deviceMac': '', 'networkId': 'L_607985949695032817', 'alertLevel': 'critical', 'deviceName': 'JB-SEATTLE-FW', 'entityName': '', 'entityType': 'device', 'occurredAt': '2026-03-14T10:40:54.602859Z', 'alertStatus': 0.059364408272939304, 'alertTypeId': 'vpn_connectivity_change', 'companyName': 'HVP SLHV Data Center', 'deviceModel': 'MX68', 'networkName': ' JB Clackamas', 'deviceSerial': 'Q2KY-6Z7H-6UUS', 'sharedSecret': '', 'alertSeverity': 0.8216668913393649, 'correlationId': 'ce28f2fa1d924101a051a615dd4e72e3', 'organizationId': '652458996015301466', 'alertDescription': 'This network element has gone offline   Cisco WS-C3560X\n\nSD Tasks\nVPN into client\nValidate interface status\nBegin crisis management if needed', 'organizationName': 'Ambient Enterprises - Johnson Barrow', 'alertStatusString': '', 'alertSeverityString': 'Emergency'}}",889,Central Denmark,Denmark,1
c0d2e946-7158-420a-813a-b782cb9b5976,ctgan,642835153675755825,Network Element Offline,4,Warning,warning,DYOPATH Oakbrook Terrace,DMG-SLO-AP02,JB-CLACKAMAS-FW,synthetic,True,False,8c55661558d51ee96ecac940f0158f6bec045075130248242fb1f45ffd3d81a1,,2024-12-12 10:28:43.681587+00:00,2026-03-14 20:09:40.667762+00:00,"The VPN remote gateway has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",{},"{'is_synthetic': True, 'original_payload': {'date': '2024-12-12T10:28:43.681587Z', 'host': '', 'link': '', 'check': 'VPN connectivity changed', 'sentAt': '2026-03-14T10:43:06.388741Z', 'status': 'warning', 'alertId': '642835153675755825', 'app_key': '', 'subject': '', 'version': '0.1', 'entityId': '2db9e754-7fe6-40c8-802b-c8336788190f', 'alertName': 'Network Element Offline', 'alertType': '', 'companyId': '748793047432794877', 'deviceMac': '', 'networkId': '', 'alertLevel': '', 'deviceName': 'JB-CLACKAMAS-FW', 'entityName': 'DMG-SLO-AP02', 'entityType': '', 'occurredAt': '2025-11-14T19:48:36.497654Z', 'alertStatus': -0.8895828465039457, 'alertTypeId': 'uplink_status_change', 'companyName': 'DYOPATH Oakbrook Terrace', 'deviceModel': '', 'networkName': '', 'deviceSerial': '', 'sharedSecret': '', 'alertSeverity': 0.9880782617805759, 'correlationId': '7a2fcdee7f394caaa9b0537b084ade9c', 'organizationId': '652458996015301466', 'alertDescription': 'The VPN remote gateway has been lost\n\nBegin Crisis Management\nWarm Hand-off to IS - Networking team', 'organizationName': '', 'alertStatusString': '', 'alertSeverityString': 'Warning'}}",890,Kyoto,Japan,1
dd44d686-4a85-4230-b4b6-7f120a495aa4,ctgan,a1d9d652b2c0494f87288b3abf5d4f8d,Synthetic CTGAN Alert,4,Critical,critical,Ambient Enterprises,dpOBTlabsw01,JB-SEATTLE-FW,service,True,False,e7982fb010a3f0fc1457494acf7c2a7172edc43448324fa11dedd742d62d3623,,2026-03-14 10:36:32.035697+00:00,2026-03-14 20:09:40.667762+00:00,"The VPN remote gateway has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",{},"{'is_synthetic': True, 'original_payload': {'date': '2026-03-14T10:36:32.035697Z', 'host': 'JB-SEATTLE-FW', 'link': 'https://auvik.example.com/alert/de6ac523a46742c49baf39d8f71603f3/summary', 'check': '', 'sentAt': '', 'status': 'critical', 'alertId': 'a1d9d652b2c0494f87288b3abf5d4f8d', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': '', 'version': '0.1', 'entityId': 'd53b9d50-f49e-4856-8abd-3c8d919a1802', 'alertName': '', 'alertType': '', 'companyId': '1083819129238950653', 'deviceMac': '', 'networkId': 'L_607985949695032811', 'alertLevel': 'warning', 'deviceName': '', 'entityName': 'dpOBTlabsw01', 'entityType': 'service', 'occurredAt': '2026-03-14T10:32:26.636499Z', 'alertStatus': -0.9379152293865427, 'alertTypeId': 'vpn_connectivity_change', 'companyName': '', 'deviceModel': 'MX85', 'networkName': '', 'deviceSerial': '', 'sharedSecret': '', 'alertSeverity': 2.867160278772011, 'correlationId': '', 'organizationId': '', 'alertDescription': 'The VPN remote gateway has been lost\n\nBegin Crisis Management\nWarm Hand-off to IS - Networking team', 'organizationName': 'Ambient Enterprises', 'alertStatusString': 'Triggered', 'alertSeverityString': 'Critical'}}",891,Wallonia,Belgium,1
e931a2db-d04e-40e9-b6d2-1cbe15b99bf7,ctgan,680b5c93b67c4215be76d227243284ef,Access Point Offline,4,Warning,Triggered,Ambient Enterprises DMG San Luis Obispo,MH-BoiseOffice-MX,JB-CLACKAMAS-FW,service,True,False,4e08cfaee08c9431c031d5472e1ed1d973ad31e71e11b4c154169ce2e2657d06,,2026-03-14 20:09:41.022819+00:00,2026-03-14 20:09:40.667762+00:00,Generated by CTGAN,{},"{'is_synthetic': True, 'original_payload': {'date': '', 'host': 'JB-CLACKAMAS-FW', 'link': '', 'check': '', 'sentAt': '', 'status': '', 'alertId': '680b5c93b67c4215be76d227243284ef', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': 'You have a new alert!', 'version': '', 'entityId': '', 'alertName': 'Access Point Offline', 'alertType': '', 'companyId': '', 'deviceMac': '', 'networkId': '', 'alertLevel': 'warning', 'deviceName': 'MH-BoiseOffice-MX', 'entityName': '', 'entityType': 'service', 'occurredAt': '', 'alertStatus': -0.03561524042685782, 'alertTypeId': '', 'companyName': 'Ambient Enterprises DMG San Luis Obispo', 'deviceModel': '', 'networkName': '', 'deviceSerial': 'Q2YN-US2S-2S5N', 'sharedSecret': '', 'alertSeverity': -1.3145904994896336, 'correlationId': '', 'organizationId': '607985949695019864', 'alertDescription': '', 'organizationName': '', 'alertStatusString': '', 'alertSeverityString': 'Warning'}}",901,Lazio,Italy,1
fff6d6f5-186d-4cdd-9ca5-cbe1d897c68d,ctgan,617345936734037846,Synthetic CTGAN Alert,4,warning,Triggered,Ambient Enterprises - Johnson Barrow,JB-SEATTLE-FW,JB-SEATTLE-FW,synthetic,True,False,8c55661558d51ee96ecac940f0158f6bec045075130248242fb1f45ffd3d81a1,,2026-03-14 10:29:49.614863+00:00,2026-03-14 20:09:40.667762+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'is_synthetic': True, 'original_payload': {'date': '2026-03-14T10:29:49.614863Z', 'host': '', 'link': '', 'check': 'Client IP conflict detected', 'sentAt': '2026-03-14T10:31:40.918027Z', 'status': '', 'alertId': '617345936734037846', 'app_key': '', 'subject': '', 'version': '0.1', 'entityId': '', 'alertName': '', 'alertType': '', 'companyId': '', 'deviceMac': '', 'networkId': '', 'alertLevel': 'warning', 'deviceName': '', 'entityName': 'JB-SEATTLE-FW', 'entityType': '', 'occurredAt': '', 'alertStatus': 0.015296239449824814, 'alertTypeId': 'rogue_ap', 'companyName': '', 'deviceModel': 'MX68', 'networkName': ' JB Seattle', 'deviceSerial': 'Q2YN-US2S-2S5N', 'sharedSecret': '', 'alertSeverity': 2.8748350902223594, 'correlationId': '72e68905862a478c8f840fd204a8eea4', 'organizationId': '607985949695019864', 'alertDescription': 'This network element has gone offline   Cisco WS-C3560X\n\nSD Tasks\nVPN into client\nValidate interface status\nBegin crisis management if needed', 'organizationName': 'Ambient Enterprises - Johnson Barrow', 'alertStatusString': 'Triggered', 'alertSeverityString': ''}}",892,Wallonia,Belgium,1
2412b329-0f39-49f0-b0de-f997955974a6,ctgan,2283179cf07f427d90003d64a3570682,Rogue AP detected,4,warning,warning,Ambient Enterprises DMG San Luis Obispo,JB-CLACKAMAS-FW,JB-SEATTLE-FW,device,True,False,e7982fb010a3f0fc1457494acf7c2a7172edc43448324fa11dedd742d62d3623,,2026-03-14 10:40:02.307323+00:00,2026-03-14 20:09:40.667762+00:00,Generated by CTGAN,{},"{'is_synthetic': True, 'original_payload': {'date': '2026-03-14T10:40:02.307323Z', 'host': 'JB-SEATTLE-FW', 'link': 'https://auvik.example.com/alert/00cbc698a87f4c7cb1c287d66dcb9e3e/summary', 'check': '', 'sentAt': '2026-03-14T10:30:34.552649Z', 'status': 'warning', 'alertId': '2283179cf07f427d90003d64a3570682', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': '', 'version': '0.1', 'entityId': '91ce03e3-37e3-46f2-acbe-c7c0400667b7', 'alertName': '', 'alertType': 'Rogue AP detected', 'companyId': '1139449271987278589', 'deviceMac': '08:f1:b3:77:e2:ec', 'networkId': 'L_607985949695032817', 'alertLevel': 'warning', 'deviceName': 'JB-SEATTLE-FW', 'entityName': 'JB-CLACKAMAS-FW', 'entityType': 'device', 'occurredAt': '2026-03-05T15:33:14.540668Z', 'alertStatus': -0.9597907210149436, 'alertTypeId': 'uplink_status_change', 'companyName': 'Ambient Enterprises DMG San Luis Obispo', 'deviceModel': '', 'networkName': ' JB Clackamas', 'deviceSerial': 'Q2KY-6Z7H-6UUS', 'sharedSecret': '', 'alertSeverity': 0.8893239321058669, 'correlationId': '40d677d2f403436291f23701ac7206ec', 'organizationId': '607985949695019864', 'alertDescription': '', 'organizationName': 'Ambient Enterprises - Johnson Barrow', 'alertStatusString': '', 'alertSeverityString': ''}}",893,Sharjah,United Arab Emirates,1
c640630d-f673-40b7-83e1-3db76f97a8cf,ctgan,649060565628161350,Synthetic CTGAN Alert,4,Emergency,warning,Ambient Enterprises DMG San Luis Obispo,JB-SEATTLE-FW,JB-CLACKAMAS-FW,synthetic,True,False,4e08cfaee08c9431c031d5472e1ed1d973ad31e71e11b4c154169ce2e2657d06,,2026-03-14 10:45:27.248782+00:00,2026-03-14 20:09:40.667762+00:00,"The internet connection for this default gateway has been lost

Validate interface status
Contact carrier and verify circuit status
Initiate Crisis management",{},"{'is_synthetic': True, 'original_payload': {'date': '', 'host': 'JB-CLACKAMAS-FW', 'link': 'https://auvik.example.com/alert/8b9f692397fb4d9e8d118aac094dd740/summary', 'check': 'VPN connectivity changed', 'sentAt': '', 'status': 'warning', 'alertId': '649060565628161350', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': 'You have a new alert!', 'version': '', 'entityId': '2ca7829d-db93-4d02-a54b-a2ca601f9614', 'alertName': '', 'alertType': '', 'companyId': '', 'deviceMac': '', 'networkId': '', 'alertLevel': '', 'deviceName': '', 'entityName': 'JB-SEATTLE-FW', 'entityType': '', 'occurredAt': '2026-03-14T10:45:27.248782Z', 'alertStatus': -0.9621806456044456, 'alertTypeId': 'rogue_ap', 'companyName': 'Ambient Enterprises DMG San Luis Obispo', 'deviceModel': '', 'networkName': ' MH - Boise Main Office', 'deviceSerial': '', 'sharedSecret': '', 'alertSeverity': 0.8449273113567195, 'correlationId': '', 'organizationId': '', 'alertDescription': 'The internet connection for this default gateway has been lost\n\nValidate interface status\nContact carrier and verify circuit status\nInitiate Crisis management', 'organizationName': '', 'alertStatusString': '', 'alertSeverityString': 'Emergency'}}",894,Southern Denmark,Denmark,1
e157d1b0-f10a-40d6-8312-0a21fe0b7bdc,ctgan,c3145c7904434e72bd3c963837c0bc81,VPN remote gateway is Lost,4,warning,Triggered,DYOPATH Oakbrook Terrace,dpOBTlabsw01,dpOBTlabsw01,service,False,False,8c55661558d51ee96ecac940f0158f6bec045075130248242fb1f45ffd3d81a1,,2025-03-08 20:43:33.483521+00:00,2026-03-14 20:09:40.667762+00:00,Generated by CTGAN,{},"{'is_synthetic': True, 'original_payload': {'date': '2025-03-08T20:43:33.483521Z', 'host': '', 'link': '', 'check': '', 'sentAt': '2026-03-14T10:29:21.831921Z', 'status': '', 'alertId': 'c3145c7904434e72bd3c963837c0bc81', 'app_key': '', 'subject': 'You have a new alert!', 'version': '', 'entityId': 'a3696db5-4db9-4cc5-b43f-4ea669a6a3e7', 'alertName': 'VPN remote gateway is Lost', 'alertType': 'Client IP conflict detected', 'companyId': '748793047432794877', 'deviceMac': '', 'networkId': '', 'alertLevel': 'warning', 'deviceName': '', 'entityName': 'dpOBTlabsw01', 'entityType': 'service', 'occurredAt': '', 'alertStatus': 0.012027196091580325, 'alertTypeId': 'ip_conflict', 'companyName': 'DYOPATH Oakbrook Terrace', 'deviceModel': '', 'networkName': ' MH - Boise Main Office', 'deviceSerial': 'Q2KY-LGTN-PKCD', 'sharedSecret': '', 'alertSeverity': 2.317076855554914, 'correlationId': '', 'organizationId': '', 'alertDescription': '', 'organizationName': 'Ambient Enterprises - Johnson Barrow', 'alertStatusString': 'Triggered', 'alertSeverityString': ''}}",895,Southern Denmark,Denmark,1
2ac1d230-8147-46cf-861d-3a8209b9bf60,ctgan,688044470027425703,Synthetic CTGAN Alert,4,Emergency,warning,Hanover Company Azure,JB-SEATTLE-FW,JB-CLACKAMAS-FW,device,True,False,8c55661558d51ee96ecac940f0158f6bec045075130248242fb1f45ffd3d81a1,,2026-03-14 20:09:41.014883+00:00,2026-03-14 20:09:40.667762+00:00,Generated by CTGAN,{},"{'is_synthetic': True, 'original_payload': {'date': '', 'host': '', 'link': '', 'check': '', 'sentAt': '', 'status': 'warning', 'alertId': '688044470027425703', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': 'You have a new alert!', 'version': '', 'entityId': '', 'alertName': '', 'alertType': '', 'companyId': '1167420203531866877', 'deviceMac': '', 'networkId': 'L_607985949695032817', 'alertLevel': 'warning', 'deviceName': 'JB-CLACKAMAS-FW', 'entityName': 'JB-SEATTLE-FW', 'entityType': 'device', 'occurredAt': '', 'alertStatus': -0.08103251543867432, 'alertTypeId': '', 'companyName': 'Hanover Company Azure', 'deviceModel': 'MX85', 'networkName': '', 'deviceSerial': '', 'sharedSecret': '', 'alertSeverity': 2.357462534183462, 'correlationId': 'a98a154c373947279ebc54b6d1f94705', 'organizationId': '', 'alertDescription': '', 'organizationName': 'Ambient Enterprises', 'alertStatusString': 'Triggered', 'alertSeverityString': 'Emergency'}}",896,Bern,Switzerland,1
fced9192-0e66-4e7b-afd2-314c758dbc25,ctgan,637804834266653441,Network Element Offline,4,Warning,warning,HVP SLHV Data Center,dyo-sch-fw01a,MH-BoiseOffice-MX,service,True,False,d4fa83d7abc187d243f457a18216c93242e1e3a548ee4ec131385aee27ba5e32,,2026-03-14 10:29:51.741525+00:00,2026-03-14 20:09:40.667762+00:00,"The VPN remote gateway has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",{},"{'is_synthetic': True, 'original_payload': {'date': '2026-03-14T10:29:51.741525Z', 'host': 'MH-BoiseOffice-MX', 'link': 'https://auvik.example.com/alert/de32bf5f181b4e43b6163923140002eb/summary', 'check': 'Uplink status changed', 'sentAt': '', 'status': 'warning', 'alertId': '637804834266653441', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': '', 'version': '0.1', 'entityId': '', 'alertName': 'Network Element Offline', 'alertType': 'Rogue AP detected', 'companyId': '1139449271987278589', 'deviceMac': '', 'networkId': 'L_607985949695032811', 'alertLevel': 'warning', 'deviceName': 'JB-SEATTLE-FW', 'entityName': 'dyo-sch-fw01a', 'entityType': 'service', 'occurredAt': '', 'alertStatus': -0.06113364896786123, 'alertTypeId': 'rogue_ap', 'companyName': 'HVP SLHV Data Center', 'deviceModel': 'MX85', 'networkName': '', 'deviceSerial': 'Q2KY-6Z7H-6UUS', 'sharedSecret': '', 'alertSeverity': -1.2250483917915298, 'correlationId': 'fc2b1afdf1f94ce98b99e3a973057f5d', 'organizationId': '', 'alertDescription': 'The VPN remote gateway has been lost\n\nBegin Crisis Management\nWarm Hand-off to IS - Networking team', 'organizationName': '', 'alertStatusString': 'Triggered', 'alertSeverityString': 'Warning'}}",897,Gyeonggi,South Korea,1
6359e4a9-0777-47de-bf1d-10264f2d3d48,ctgan,953e900c763e4ca5a5fb23b3ae3cf766,Access Point Offline,4,Critical,Triggered,DYOPATH Oakbrook Terrace,dpOBTlabsw01,JB-SEATTLE-FW,interface,False,False,e7982fb010a3f0fc1457494acf7c2a7172edc43448324fa11dedd742d62d3623,,2025-10-11 15:15:35.175614+00:00,2026-03-14 20:09:40.667762+00:00,Interface has gone Down. Administrative status is Up.,{},"{'is_synthetic': True, 'original_payload': {'date': '', 'host': 'JB-SEATTLE-FW', 'link': '', 'check': 'Client IP conflict detected', 'sentAt': '', 'status': '', 'alertId': '953e900c763e4ca5a5fb23b3ae3cf766', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': '', 'version': '', 'entityId': '91ce03e3-37e3-46f2-acbe-c7c0400667b7', 'alertName': 'Access Point Offline', 'alertType': 'Uplink status changed', 'companyId': '', 'deviceMac': '0c:7b:c8:cd:34:0a', 'networkId': '', 'alertLevel': '', 'deviceName': '', 'entityName': 'dpOBTlabsw01', 'entityType': 'interface', 'occurredAt': '2025-10-11T15:15:35.175614Z', 'alertStatus': -1.0137545711334301, 'alertTypeId': 'uplink_status_change', 'companyName': 'DYOPATH Oakbrook Terrace', 'deviceModel': '', 'networkName': '', 'deviceSerial': 'Q2KY-LGTN-PKCD', 'sharedSecret': '', 'alertSeverity': -0.9013254820412455, 'correlationId': '7a2fcdee7f394caaa9b0537b084ade9c', 'organizationId': '', 'alertDescription': 'Interface has gone Down. Administrative status is Up.', 'organizationName': '', 'alertStatusString': 'Triggered', 'alertSeverityString': 'Critical'}}",898,Sharjah,United Arab Emirates,1
f43a9916-3533-4686-bf12-2bad1c65fff6,ctgan,615271270349058162,Network Element Offline,4,Emergency,critical,Ambient Enterprises - Johnson Barrow,SyntheticDevice,SyntheticHost,device,True,False,8c55661558d51ee96ecac940f0158f6bec045075130248242fb1f45ffd3d81a1,,2026-03-14 20:09:41.019725+00:00,2026-03-14 20:09:40.667762+00:00,Generated by CTGAN,{},"{'is_synthetic': True, 'original_payload': {'date': '', 'host': '', 'link': 'https://auvik.example.com/alert/3ac16ee79d224eb8a933a60f50ef8a0b/summary', 'check': '', 'sentAt': '', 'status': 'critical', 'alertId': '615271270349058162', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': '', 'version': '', 'entityId': '', 'alertName': 'Network Element Offline', 'alertType': '', 'companyId': '', 'deviceMac': '08:f1:b3:77:e2:ec', 'networkId': 'L_652458996015307218', 'alertLevel': 'warning', 'deviceName': '', 'entityName': '', 'entityType': 'device', 'occurredAt': '', 'alertStatus': -0.04131742971996728, 'alertTypeId': '', 'companyName': '', 'deviceModel': 'MX68', 'networkName': '', 'deviceSerial': '', 'sharedSecret': '', 'alertSeverity': 0.6810858291669214, 'correlationId': '', 'organizationId': '652458996015301466', 'alertDescription': '', 'organizationName': 'Ambient Enterprises - Johnson Barrow', 'alertStatusString': '', 'alertSeverityString': 'Emergency'}}",899,Lazio,Italy,1
9458b4c2-c5c8-45be-8baf-bdf4e4542aed,ctgan,646807218150420101,Internet Connection is Lost,4,Medium,Triggered,Hanover Company Azure,asa5515x-01.kslinc.net,JB-CLACKAMAS-FW,service,True,False,4e08cfaee08c9431c031d5472e1ed1d973ad31e71e11b4c154169ce2e2657d06,,2026-03-14 10:52:48.603201+00:00,2026-03-14 20:09:40.667762+00:00,"This network element has gone offline   Cisco WS-C3560X

SD Tasks
VPN into client
Validate interface status
Begin crisis management if needed",{},"{'is_synthetic': True, 'original_payload': {'date': '2026-03-14T10:52:48.603201Z', 'host': 'JB-CLACKAMAS-FW', 'link': '', 'check': '', 'sentAt': '', 'status': '', 'alertId': '646807218150420101', 'app_key': '', 'subject': 'You have a new alert!', 'version': '0.1', 'entityId': 'e0abc687-69da-4016-84f7-ddcdf76df573', 'alertName': 'Internet Connection is Lost', 'alertType': '', 'companyId': '', 'deviceMac': '', 'networkId': 'L_607985949695032817', 'alertLevel': '', 'deviceName': '', 'entityName': 'asa5515x-01.kslinc.net', 'entityType': 'service', 'occurredAt': '', 'alertStatus': -1.0778805164154728, 'alertTypeId': 'vpn_connectivity_change', 'companyName': 'Hanover Company Azure', 'deviceModel': '', 'networkName': '', 'deviceSerial': 'Q2KY-6Z7H-6UUS', 'sharedSecret': '', 'alertSeverity': 2.487108471545182, 'correlationId': 'bc56993fb82f4151bb56ea9376beec2d', 'organizationId': '652458996015301466', 'alertDescription': 'This network element has gone offline   Cisco WS-C3560X\n\nSD Tasks\nVPN into client\nValidate interface status\nBegin crisis management if needed', 'organizationName': '', 'alertStatusString': '', 'alertSeverityString': ''}}",970,Hesse,Germany,1
d214d979-d661-427b-8830-d11522cdaa95,ctgan,678281013996237625,Network Element Offline,4,Medium,Triggered,Ambient Enterprises DMG San Luis Obispo,dyoOBTdepotsw02,JB-SEATTLE-FW,synthetic,True,False,e7982fb010a3f0fc1457494acf7c2a7172edc43448324fa11dedd742d62d3623,,2026-03-14 10:56:07.345122+00:00,2026-03-14 20:09:40.667762+00:00,Interface has gone Down. Administrative status is Up.,{},"{'is_synthetic': True, 'original_payload': {'date': '2026-03-14T10:56:07.345122Z', 'host': 'JB-SEATTLE-FW', 'link': 'https://auvik.example.com/alert/6ba2ba5fae65428d974b00a87fa266fe/summary', 'check': 'Uplink status changed', 'sentAt': '', 'status': '', 'alertId': '678281013996237625', 'app_key': '0a0505127ff98963f1ad4a500b0075dd', 'subject': 'You have a new alert!', 'version': '', 'entityId': 'deb82c72-3765-4b4b-815d-ca7b1bbce19c', 'alertName': 'Network Element Offline', 'alertType': 'Client IP conflict detected', 'companyId': '1167420203531866877', 'deviceMac': '', 'networkId': 'L_607985949695032811', 'alertLevel': '', 'deviceName': '', 'entityName': 'dyoOBTdepotsw02', 'entityType': '', 'occurredAt': '2025-01-09T11:15:31.306292Z', 'alertStatus': -0.0486440455325095, 'alertTypeId': '', 'companyName': 'Ambient Enterprises DMG San Luis Obispo', 'deviceModel': '', 'networkName': '', 'deviceSerial': 'Q2KY-6Z7H-6UUS', 'sharedSecret': '', 'alertSeverity': 0.8000621187676273, 'correlationId': '', 'organizationId': '607985949695019864', 'alertDescription': 'Interface has gone Down. Administrative status is Up.', 'organizationName': 'Ambient Enterprises', 'alertStatusString': '', 'alertSeverityString': ''}}",900,Central Region,Singapore,1
